iid,gender,condtn,match,age,field,field_cd,race,imprace,imprelig,income,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum
257,0,2,0,24,Art Education,9,2,5,6,"46,608.00",5,1,Art educator and Artist,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,
257,0,2,0,24,Art Education,9,2,5,6,"46,608.00",5,1,Art educator and Artist,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,
257,0,2,0,24,Art Education,9,2,5,6,"46,608.00",5,1,Art educator and Artist,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,
257,0,2,0,24,Art Education,9,2,5,6,"46,608.00",5,1,Art educator and Artist,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,
257,0,2,0,24,Art Education,9,2,5,6,"46,608.00",5,1,Art educator and Artist,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,
257,0,2,0,24,Art Education,9,2,5,6,"46,608.00",5,1,Art educator and Artist,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,3,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,1,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,1,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,1,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,1,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,1,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
258,0,2,0,25,MA Science Education,9,6,1,10,"37,881.00",6,1,Teacher,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,6,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,1,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
259,0,2,0,25,Genetics,10,2,2,2,"48,944.00",7,1,Scientist,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,5,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,1,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,1,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,1,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,1,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,1,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,1,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
260,0,2,0,27,Genetics,10,4,4,4,,7,3,Scientist/educator,2,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,6,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,1,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,1,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,1,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,1,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,1,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
261,0,2,0,26,biology,10,4,1,4,"77,112.00",7,2,scientific research for now but who knows,2,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,3,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
262,0,2,0,29,Psychology,3,2,1,10,,6,3,Who knows,10,9,9,8,7,7,3,7,1,3,10,4,1,7,5,8,1,1,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,1,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,1,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,1,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,1,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,1,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
263,0,2,0,26,Psychology,3,1,9,10,"18,283.00",6,2,Who knows,10,1,1,1,5,7,7,7,1,3,9,4,7,7,7,8,9,6,1,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,1,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,1,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,1,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,1,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
264,0,2,0,26,English,6,2,1,3,"31,432.00",6,2,College Professor,2,7,1,7,5,7,8,6,1,5,9,7,4,8,2,6,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,1,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
265,0,2,0,32,Law and English Literature (J.D./Ph.D.),1,2,3,3,"73,073.00",5,2,Professor or Lawyer,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,1,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,1,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,1,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,1,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
266,0,2,0,28,french,16,2,2,2,,7,3,undecided,10,5,4,5,4,7,8,8,1,6,5,1,4,10,6,7,2,6,4,
267,0,2,0,26,Nutritiron,10,4,2,2,,3,3,dietician,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,
267,0,2,0,26,Nutritiron,10,4,2,2,,3,3,dietician,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,
267,0,2,0,26,Nutritiron,10,4,2,2,,3,3,dietician,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,
267,0,2,0,26,Nutritiron,10,4,2,2,,3,3,dietician,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,
267,0,2,0,26,Nutritiron,10,4,2,2,,3,3,dietician,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,
267,0,2,0,26,Nutritiron,10,4,2,2,,3,3,dietician,4,4,8,5,9,7,6,4,7,8,3,9,5,9,4,9,10,2,4,
